"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,2,"AA","American Airlines Inc.","HDN","Hayden, CO: Yampa Valley",50.00,11.00,1.33,1.12,6.40,0.00,2.14,2.00,0.00,673.00,141.00,112.00,259.00,0.00,161.00,
2021,2,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",160.00,16.00,7.59,5.23,1.32,0.00,1.86,5.00,0.00,1380.00,321.00,554.00,126.00,0.00,379.00,
2021,2,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",37.00,2.00,1.05,0.00,0.35,0.00,0.60,5.00,0.00,113.00,50.00,0.00,7.00,0.00,56.00,
2021,2,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",233.00,32.00,18.49,2.17,4.56,0.00,6.78,33.00,0.00,1703.00,1039.00,76.00,163.00,0.00,425.00,
2021,2,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",116.00,11.00,7.21,1.14,0.86,0.00,1.79,13.00,0.00,773.00,535.00,81.00,52.00,0.00,105.00,
2021,2,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",93.00,25.00,7.08,2.75,14.15,0.00,1.01,5.00,4.00,1412.00,360.00,167.00,708.00,0.00,177.00,
2021,2,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",208.00,31.00,12.80,4.75,11.59,0.00,1.86,16.00,0.00,1637.00,605.00,485.00,379.00,0.00,168.00,
2021,2,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",316.00,40.00,23.39,2.96,3.25,2.00,8.39,18.00,1.00,5446.00,1469.00,3121.00,131.00,96.00,629.00,
2021,2,"AA","American Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",84.00,8.00,6.87,1.00,0.13,0.00,0.00,3.00,0.00,582.00,559.00,19.00,4.00,0.00,0.00,
2021,2,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",650.00,83.00,34.05,12.25,29.60,0.00,7.10,31.00,2.00,3741.00,1586.00,775.00,1005.00,0.00,375.00,
2021,2,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1101.00,141.00,64.70,21.78,38.22,1.06,15.23,28.00,3.00,9617.00,5337.00,1408.00,1463.00,25.00,1384.00,
2021,2,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",518.00,41.00,15.49,12.62,8.65,0.58,3.67,44.00,2.00,6916.00,943.00,3980.00,302.00,19.00,1672.00,
2021,2,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",2.00,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",62.00,6.00,2.84,0.45,2.00,0.00,0.72,5.00,0.00,321.00,136.00,31.00,47.00,0.00,107.00,
2021,2,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",720.00,97.00,28.15,11.37,45.07,1.45,10.94,26.00,1.00,5165.00,2019.00,856.00,1523.00,26.00,741.00,
2021,2,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",56.00,7.00,3.34,0.91,1.11,0.00,1.63,10.00,0.00,209.00,115.00,20.00,23.00,0.00,51.00,
2021,2,"AA","American Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",37.00,4.00,2.00,1.19,0.62,0.00,0.19,4.00,0.00,1030.00,152.00,674.00,41.00,0.00,163.00,
2021,2,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",2205.00,298.00,92.99,33.45,131.07,4.88,35.62,50.00,0.00,23707.00,9082.00,2742.00,5185.00,287.00,6411.00,
2021,2,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",189.00,16.00,10.00,2.01,2.60,0.00,1.39,11.00,0.00,964.00,572.00,204.00,112.00,0.00,76.00,
2021,2,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",268.00,43.00,15.61,6.43,13.92,0.76,6.28,13.00,1.00,2589.00,929.00,498.00,618.00,55.00,489.00,
2021,2,"AA","American Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",80.00,12.00,4.98,1.66,3.84,0.00,1.52,8.00,1.00,3740.00,2101.00,179.00,285.00,0.00,1175.00,
2021,2,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",34.00,3.00,1.72,0.00,0.38,0.00,0.91,0.00,0.00,188.00,90.00,0.00,12.00,0.00,86.00,
2021,2,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",117.00,19.00,10.90,3.57,0.97,0.00,3.56,3.00,0.00,2554.00,2054.00,251.00,28.00,0.00,221.00,
2021,2,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",56.00,8.00,4.15,1.42,0.64,0.00,1.80,10.00,0.00,1200.00,335.00,643.00,44.00,0.00,178.00,
2021,2,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",56.00,4.00,1.32,0.00,1.00,0.00,1.68,0.00,0.00,180.00,39.00,0.00,16.00,0.00,125.00,
2021,2,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",119.00,17.00,8.90,2.21,4.04,0.00,1.85,17.00,0.00,1260.00,662.00,236.00,180.00,0.00,182.00,
2021,2,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1680.00,234.00,68.58,16.16,85.86,1.00,62.40,29.00,2.00,19429.00,6367.00,2342.00,4561.00,40.00,6119.00,
2021,2,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",107.00,13.00,7.96,0.00,4.14,0.00,0.90,4.00,0.00,1416.00,1257.00,0.00,114.00,0.00,45.00,
2021,2,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",276.00,32.00,13.04,2.26,11.17,0.00,5.53,10.00,0.00,1735.00,642.00,210.00,600.00,0.00,283.00,
2021,2,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",162.00,31.00,8.09,5.05,15.87,0.00,1.99,12.00,0.00,1254.00,232.00,328.00,515.00,0.00,179.00,
2021,2,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",1086.00,121.00,42.81,11.18,32.26,1.70,33.05,20.00,2.00,7914.00,3836.00,579.00,1051.00,56.00,2392.00,
2021,2,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",2267.00,251.00,82.58,25.51,99.60,2.77,40.53,49.00,1.00,20538.00,6357.00,5306.00,2907.00,76.00,5892.00,
2021,2,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",112.00,11.00,5.96,3.82,0.18,0.00,1.04,12.00,0.00,562.00,207.00,313.00,15.00,0.00,27.00,
2021,2,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",94.00,13.00,3.95,1.15,5.01,0.00,2.89,11.00,0.00,732.00,180.00,53.00,191.00,0.00,308.00,
2021,2,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",52.00,4.00,1.88,0.00,0.18,0.00,1.94,2.00,0.00,192.00,125.00,0.00,15.00,0.00,52.00,
2021,2,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",40.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,66.00,66.00,0.00,0.00,0.00,0.00,
2021,2,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",253.00,30.00,11.97,5.25,7.18,0.00,5.60,10.00,0.00,1587.00,708.00,198.00,314.00,0.00,367.00,
2021,2,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",28.00,3.00,1.00,1.87,0.00,0.00,0.13,1.00,0.00,1252.00,41.00,1132.00,0.00,0.00,79.00,
2021,2,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",107.00,8.00,2.76,2.89,1.73,0.00,0.63,6.00,0.00,634.00,220.00,177.00,92.00,0.00,145.00,
2021,2,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",317.00,50.00,15.09,3.27,23.80,0.66,7.19,13.00,1.00,2307.00,696.00,189.00,764.00,21.00,637.00,
2021,2,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",354.00,39.00,17.24,6.08,10.10,0.85,4.72,25.00,0.00,2232.00,988.00,331.00,291.00,40.00,582.00,
2021,2,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",283.00,23.00,10.97,0.70,8.32,0.00,3.02,47.00,1.00,1484.00,861.00,16.00,352.00,0.00,255.00,
2021,2,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",283.00,55.00,19.29,4.44,22.13,0.00,9.14,21.00,0.00,3285.00,1480.00,275.00,706.00,0.00,824.00,
2021,2,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",363.00,43.00,13.86,6.34,13.55,1.00,8.25,25.00,1.00,2604.00,605.00,410.00,440.00,19.00,1130.00,
2021,2,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",125.00,13.00,7.29,1.15,3.93,0.00,0.64,11.00,0.00,601.00,431.00,45.00,109.00,0.00,16.00,
2021,2,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",327.00,42.00,19.18,4.05,12.36,2.00,4.41,6.00,2.00,2037.00,966.00,136.00,517.00,52.00,366.00,
2021,2,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",205.00,43.00,15.53,6.27,16.85,0.00,4.35,10.00,0.00,1796.00,629.00,442.00,576.00,0.00,149.00,
2021,2,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",211.00,23.00,9.41,3.38,8.77,0.00,1.43,14.00,0.00,1216.00,525.00,257.00,324.00,0.00,110.00,
2021,2,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",230.00,23.00,8.52,1.71,7.78,0.00,4.99,20.00,0.00,1116.00,499.00,73.00,269.00,0.00,275.00,
2021,2,"AA","American Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",44.00,2.00,1.86,0.00,0.14,0.00,0.00,0.00,0.00,68.00,62.00,0.00,6.00,0.00,0.00,
2021,2,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",220.00,27.00,8.78,5.09,8.23,0.00,4.90,10.00,0.00,1401.00,370.00,390.00,428.00,0.00,213.00,
2021,2,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",207.00,25.00,9.45,2.99,12.13,0.00,0.43,2.00,0.00,1349.00,561.00,204.00,558.00,0.00,26.00,
2021,2,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",84.00,6.00,4.52,0.00,0.66,0.00,0.83,0.00,0.00,190.00,137.00,0.00,15.00,0.00,38.00,
2021,2,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",475.00,66.00,28.26,7.23,23.61,0.00,6.89,16.00,1.00,3492.00,1340.00,507.00,836.00,0.00,809.00,
2021,2,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",140.00,17.00,7.73,0.56,2.62,0.00,6.10,18.00,0.00,941.00,335.00,31.00,102.00,0.00,473.00,
2021,2,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",147.00,17.00,7.57,4.21,3.86,0.00,1.36,22.00,0.00,980.00,296.00,486.00,149.00,0.00,49.00,
2021,2,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",28.00,2.00,1.71,0.00,0.29,0.00,0.00,1.00,0.00,72.00,62.00,0.00,10.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",8.00,5.00,0.83,0.00,3.12,0.00,1.05,1.00,0.00,144.00,15.00,0.00,88.00,0.00,41.00,
2021,2,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",58.00,9.00,1.68,1.93,3.26,0.00,2.12,4.00,0.00,335.00,48.00,82.00,104.00,0.00,101.00,
2021,2,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",726.00,230.00,25.40,6.83,148.61,7.85,41.32,26.00,1.00,9396.00,1191.00,572.00,4716.00,279.00,2638.00,
2021,2,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",28.00,3.00,0.75,0.55,0.70,0.00,1.00,1.00,0.00,154.00,36.00,46.00,49.00,0.00,23.00,
2021,2,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",52.00,3.00,0.00,0.15,1.42,0.00,1.43,10.00,0.00,193.00,0.00,23.00,71.00,0.00,99.00,
2021,2,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",48.00,5.00,2.29,0.27,1.82,0.00,0.62,4.00,1.00,328.00,120.00,43.00,66.00,0.00,99.00,
2021,2,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",46.00,4.00,1.00,0.39,1.61,0.00,1.00,9.00,0.00,501.00,46.00,159.00,263.00,0.00,33.00,
2021,2,"AS","Alaska Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",121.00,15.00,4.69,0.84,4.17,0.00,5.30,5.00,0.00,922.00,446.00,71.00,185.00,0.00,220.00,
2021,2,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",56.00,6.00,2.14,1.00,0.23,0.00,2.63,5.00,1.00,410.00,100.00,109.00,15.00,0.00,186.00,
2021,2,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",28.00,10.00,3.48,0.00,3.14,0.00,3.38,0.00,0.00,437.00,164.00,0.00,87.00,0.00,186.00,
2021,2,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",102.00,8.00,4.40,0.74,2.86,0.00,0.00,11.00,0.00,447.00,241.00,106.00,100.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28.00,4.00,3.00,0.00,1.00,0.00,0.00,3.00,0.00,114.00,96.00,0.00,18.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",18.00,5.00,2.00,0.91,0.09,0.00,2.00,1.00,0.00,337.00,115.00,157.00,16.00,0.00,49.00,
2021,2,"AS","Alaska Airlines Inc.","CDB","Cold Bay, AK: Cold Bay Airport",16.00,7.00,0.96,0.00,2.81,1.47,1.76,2.00,0.00,242.00,91.00,0.00,72.00,34.00,45.00,
2021,2,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",56.00,6.00,0.00,0.00,2.08,0.00,3.92,2.00,0.00,460.00,0.00,0.00,40.00,0.00,420.00,
2021,2,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",20.00,2.00,1.99,0.00,0.01,0.00,0.00,1.00,0.00,289.00,286.00,0.00,3.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",12.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,77.00,
2021,2,"AS","Alaska Airlines Inc.","DAL","Dallas, TX: Dallas Love Field",28.00,2.00,1.74,0.00,0.26,0.00,0.00,5.00,0.00,89.00,81.00,0.00,8.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",92.00,4.00,2.00,0.78,0.22,0.00,1.00,5.00,0.00,298.00,75.00,130.00,36.00,0.00,57.00,
2021,2,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",125.00,12.00,4.54,0.10,5.44,0.00,1.92,8.00,0.00,850.00,310.00,6.00,219.00,0.00,315.00,
2021,2,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",96.00,10.00,2.08,0.00,5.41,0.00,2.52,14.00,0.00,427.00,145.00,0.00,203.00,0.00,79.00,
2021,2,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",20.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,31.00,31.00,0.00,0.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",69.00,7.00,2.00,1.94,3.06,0.00,0.00,5.00,0.00,602.00,100.00,304.00,198.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",63.00,38.00,5.71,0.47,26.34,0.00,5.48,2.00,0.00,1817.00,494.00,76.00,981.00,0.00,266.00,
2021,2,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",138.00,27.00,7.17,2.67,11.63,0.00,5.53,5.00,0.00,1633.00,329.00,205.00,433.00,0.00,666.00,
2021,2,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",176.00,42.00,13.03,1.41,21.49,0.20,5.88,10.00,0.00,1936.00,692.00,122.00,741.00,8.00,373.00,
2021,2,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",127.00,25.00,7.72,1.83,13.50,0.00,1.95,3.00,1.00,1376.00,704.00,161.00,456.00,0.00,55.00,
2021,2,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",28.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",28.00,2.00,1.00,0.70,0.30,0.00,0.00,4.00,0.00,449.00,110.00,236.00,103.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",16.00,2.00,0.00,1.52,0.48,0.00,0.00,1.00,0.00,495.00,0.00,379.00,116.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",44.00,4.00,2.94,0.00,0.06,0.00,1.00,4.00,0.00,311.00,236.00,0.00,12.00,0.00,63.00,
2021,2,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",224.00,55.00,10.86,3.24,29.45,0.20,11.25,3.00,3.00,2662.00,773.00,365.00,969.00,9.00,546.00,
2021,2,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",138.00,16.00,3.94,3.15,8.30,0.00,0.61,4.00,1.00,1237.00,341.00,308.00,565.00,0.00,23.00,
2021,2,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",112.00,24.00,3.13,0.50,16.98,0.00,3.39,3.00,0.00,1034.00,111.00,111.00,583.00,0.00,229.00,
2021,2,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",287.00,29.00,7.95,6.54,8.64,0.00,5.87,17.00,0.00,2351.00,397.00,1256.00,520.00,0.00,178.00,
2021,2,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",536.00,65.00,18.45,7.08,25.78,0.00,13.69,30.00,0.00,4367.00,1507.00,782.00,958.00,0.00,1120.00,
2021,2,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",28.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",127.00,18.00,8.31,1.44,2.97,0.00,5.28,5.00,0.00,1488.00,594.00,176.00,186.00,0.00,532.00,
2021,2,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",47.00,8.00,2.00,1.15,3.29,0.00,1.56,3.00,0.00,245.00,71.00,32.00,112.00,0.00,30.00,
2021,2,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",27.00,2.00,0.00,0.16,1.84,0.00,0.00,0.00,0.00,218.00,0.00,20.00,198.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",192.00,26.00,7.78,2.58,14.86,0.00,0.78,2.00,1.00,1530.00,407.00,451.00,548.00,0.00,124.00,
2021,2,"AS","Alaska Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",18.00,1.00,0.00,0.41,0.59,0.00,0.00,1.00,0.00,66.00,0.00,27.00,39.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",28.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,72.00,27.00,0.00,45.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",103.00,16.00,5.00,1.34,4.79,0.00,4.87,7.00,0.00,951.00,149.00,303.00,170.00,0.00,329.00,
2021,2,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",136.00,10.00,2.42,0.97,4.51,0.00,2.10,14.00,0.00,435.00,132.00,32.00,210.00,0.00,61.00,
2021,2,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",28.00,3.00,0.88,0.00,0.13,0.00,2.00,0.00,0.00,91.00,14.00,0.00,2.00,0.00,75.00,
2021,2,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",558.00,96.00,18.17,1.92,53.29,0.00,22.61,52.00,3.00,5001.00,826.00,247.00,1779.00,0.00,2149.00,
2021,2,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",28.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,103.00,0.00,0.00,103.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",279.00,26.00,8.63,5.86,4.46,0.00,7.05,7.00,0.00,1736.00,316.00,885.00,206.00,0.00,329.00,
2021,2,"AS","Alaska Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",56.00,15.00,0.67,0.99,6.05,0.00,7.29,1.00,1.00,913.00,12.00,37.00,170.00,0.00,694.00,
2021,2,"AS","Alaska Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",194.00,26.00,4.63,2.56,13.64,0.00,5.17,11.00,2.00,1309.00,203.00,257.00,465.00,0.00,384.00,
2021,2,"AS","Alaska Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",28.00,1.00,0.43,0.00,0.57,0.00,0.00,2.00,0.00,30.00,13.00,0.00,17.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",29.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",369.00,61.00,19.04,5.47,27.22,0.00,9.28,17.00,0.00,3591.00,1572.00,434.00,938.00,0.00,647.00,
2021,2,"AS","Alaska Airlines Inc.","SAT","San Antonio, TX: San Antonio International",28.00,3.00,2.00,1.00,0.00,0.00,0.00,6.00,0.00,291.00,236.00,55.00,0.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","SCC","Deadhorse, AK: Deadhorse Airport",41.00,5.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,116.00,16.00,0.00,100.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",4186.00,892.00,112.10,28.17,634.89,2.17,114.68,277.00,6.00,47555.00,9151.00,4138.00,23715.00,51.00,10500.00,
2021,2,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",292.00,32.00,11.13,3.71,11.97,0.00,5.20,27.00,0.00,1496.00,584.00,295.00,349.00,0.00,268.00,
2021,2,"AS","Alaska Airlines Inc.","SIT","Sitka, AK: Sitka Rocky Gutierrez",28.00,8.00,2.70,0.30,3.83,0.00,1.17,0.00,0.00,310.00,95.00,9.00,124.00,0.00,82.00,
2021,2,"AS","Alaska Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",159.00,20.00,4.77,0.17,11.04,0.00,4.02,10.00,0.00,1108.00,244.00,34.00,378.00,0.00,452.00,
2021,2,"AS","Alaska Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",25.00,4.00,1.08,0.41,1.06,0.00,1.45,0.00,0.00,111.00,37.00,12.00,28.00,0.00,34.00,
2021,2,"AS","Alaska Airlines Inc.","SMF","Sacramento, CA: Sacramento International",105.00,15.00,1.06,2.32,7.05,0.00,4.57,3.00,0.00,991.00,31.00,279.00,362.00,0.00,319.00,
2021,2,"AS","Alaska Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",187.00,20.00,5.24,1.18,9.63,0.00,3.96,18.00,1.00,970.00,195.00,191.00,380.00,0.00,204.00,
2021,2,"AS","Alaska Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",28.00,1.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,66.00,0.00,0.00,66.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",81.00,8.00,3.65,0.15,2.91,0.00,1.29,1.00,0.00,963.00,350.00,40.00,289.00,0.00,284.00,
2021,2,"AS","Alaska Airlines Inc.","TUS","Tucson, AZ: Tucson International",18.00,5.00,2.99,0.62,1.39,0.00,0.00,0.00,0.00,390.00,196.00,101.00,93.00,0.00,0.00,
2021,2,"AS","Alaska Airlines Inc.","WRG","Wrangell, AK: Wrangell Airport",56.00,10.00,0.28,0.00,4.24,0.00,5.48,1.00,3.00,644.00,8.00,0.00,151.00,0.00,485.00,
2021,2,"AS","Alaska Airlines Inc.","YAK","Yakutat, AK: Yakutat Airport",56.00,7.00,0.00,0.00,2.03,0.00,4.97,0.00,2.00,542.00,0.00,0.00,52.00,0.00,490.00,
2021,2,"B6","JetBlue Airways","ABQ","Albuquerque, NM: Albuquerque International Sunport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,2,"B6","JetBlue Airways","ALB","Albany, NY: Albany International",33.00,2.00,0.90,0.00,0.10,0.00,1.00,0.00,0.00,296.00,154.00,0.00,17.00,0.00,125.00,
